              Y               X               Z             Vxx             Vxy             Vxz             Vyy             Vyz             Vzz
         12.347         -13.232          -0.100         0.06587        -0.38296         0.01668         0.20685        -0.01962        -0.27273
         -1.659           2.179          -0.100        -2.57351        -8.29569         1.58037        25.72685        19.39836       -23.15334
         11.438          -9.134          -0.100        -0.54832        -0.60942         0.03597         1.35875        -0.13425        -0.81043
         -6.568          -2.341          -0.100         8.24505        -3.14618         2.21024        -0.44180        -0.43712        -7.80325
        -13.506          13.367          -0.100         0.17943        -0.29641        -0.01474         0.04123         0.01134        -0.22067
         12.015           0.022          -0.100        -0.02400         0.04692        -0.00138         0.40771        -0.02798        -0.38371
        -12.799          -1.474          -0.100        -0.33952         0.80856         0.06794         1.46556         0.16699        -1.12604
          2.348         -10.879          -0.100         4.16611         1.22272         0.72377        -1.05168         0.18639        -3.11443
         10.400           9.662          -0.100        -0.07232         0.85235        -0.07250         0.73684        -0.11944        -0.66452
         -6.667           4.827          -0.100        -7.27859         5.56863       -36.60820       -16.24578       -54.55842        23.52437
         -5.988         -12.504          -0.100         0.73019         0.27880         0.04903        -0.16416         0.01422        -0.56603
          0.099           3.449          -0.100         1.54626         6.72678       -11.81952        12.06549       -26.76533       -13.61175
          2.064           0.060          -0.100         2.54127        -4.06543         2.04172         5.36753        -2.53260        -7.90881
         -3.369          12.457          -0.100         0.92276         0.06642        -0.06637        -0.28998        -0.00374        -0.63278
         -0.515           5.130          -0.100         7.94559         3.94604        -4.64520         0.65106        -1.64660        -8.59665
        -12.436          11.455          -0.100         0.27877        -0.51978        -0.03275         0.11163         0.02761        -0.39041
         11.654          10.887          -0.100         0.02012         0.41339        -0.02263         0.29122        -0.03194        -0.31134
         -2.156         -14.252          -0.100         0.61482         0.20978         0.03802        -0.14920         0.01140        -0.46563
         -7.836           5.494          -0.100        31.46750       -12.68696       -37.72089       -16.74392        11.11067       -14.72358
          9.382         -14.778          -0.100         0.36895        -0.42120         0.02940        -0.02993        -0.01699        -0.33902
         -1.904         -14.092          -0.100         0.64879         0.22166         0.04147        -0.15424         0.01255        -0.49455
